Cidade,Categoria,Nome,Rating,Endereço,Tipos,Latitude,Longitude,Total_Reviews,id_unico,Grupo_Tematico,Locais_Semelhantes_Perto,Latitude_Nova,Longitude_Nova,Endereço_Limpo,shrinkage,Rating_Bayes,Nome_Local,Avg_Polarity,Rating_Bayes_norm,Popularity_norm,Sentiment_norm,IGATP
Gondomar,museum,Museu de História Natural e da Ciência da Universidade do Porto,4.3,"Campo dos Mártires da Pátria 81, 4050-368 Porto, Portugal","museum, tourist_attraction, point_of_interest, establishment",41.1461734,-8.615831,555,a523c7d2,Turismo Cultural,0.0,41.1461669,-8.6158404,"Campo dos Mártires da Pátria 81, 4050-368 Porto, Portugal",0.9758807831500574,4.303586297838759,Museu de História Natural e da Ciência da Universidade do Porto,0.2927916666666667,0.7596737476969306,0.0064287451784411165,0.6067283163265306,0.4576102697339674
Gondomar,museum,Museu da Broa,4.2,"Capela, Portugal","museum, tourist_attraction, point_of_interest, establishment",41.1131685,-8.3509023,798,6d8cd28f,Turismo Cultural,0.0,41.1027806,-8.3483636,"Capela, Portugal",0.9831012425349676,4.204202560041006,Museu da Broa,0.317,0.7185911173747044,0.0092434930673802,0.6252551020408164,0.45102990416096694
Gondomar,museum,Casa Museu Teixeira Lopes,4.6,"R. Teixeira Lopes 32, 4430-999 Vila Nova de Gaia, Portugal","museum, point_of_interest, establishment",41.128595,-8.6113517,491,5b781cec,Turismo Cultural,0.0,41.1287358,-8.6116762,"R. Teixeira Lopes 32, 4430-999 Vila Nova de Gaia, Portugal",0.9728223764562278,4.595887766723317,Casa Museu Teixeira Lopes,0.48529761904761903,0.8805035077253318,0.005687412401107366,0.7540543002915452,0.5467484068059947
Gondomar,museum,Living Van Gogh Porto,4.6,"R. Nova da Alfândega, 4050-430 Porto, Portugal","art_gallery, tourist_attraction, museum, point_of_interest, establishment",41.1435729,-8.622081,526,be508344,Turismo Cultural,1.0,41.1406984,-8.6169547,"R. Nova da Alfândega, 4050-430 Porto, Portugal",0.974584812711546,4.596154440113854,,0.3556162758333243,0.8806137435100081,0.006092828763711761,0.6548083743622379,0.5138383155453192
Gondomar,museum,Secção Museológica da CP de Bragança,4.7,"4000-069 Porto, Portugal","museum, point_of_interest, establishment",41.1456083,-8.6105274,287,f0e8b7be,Turismo Cultural,0.0,41.1453634,-8.610317,"4000-069 Porto, Portugal",0.9543856567512408,4.68853668111927,Secção Museológica da CP de Bragança,0.2791666666666667,0.9188021387109193,0.003324414173356037,0.5963010204081632,0.5061425244308129
Gondomar,museum,PR1 GDM Moinhos de Jancido - Foz do Sousa,4.6,"R. das Águas, 4515-084 Foz do Sousa, Portugal","museum, point_of_interest, establishment",41.0943556,-8.4969583,121,8e5bca6b,Turismo Cultural,0.0,41.0965583,-8.4978729,"R. das Águas, 4515-084 Foz do Sousa, Portugal",0.8981790868221736,4.584593526113212,PR1 GDM Moinhos de Jancido - Foz do Sousa,0.3565079365079365,0.8758347649104914,0.0014015822821466218,0.6554907677356656,0.5109090383094346
Gondomar,museum,The Art of Drinking - The Bridge Collection,4.8,"Rua do Choupelo, 4400-088 Vila Nova de Gaia, Portugal","museum, point_of_interest, establishment",41.1352135,-8.6129106,35,8f20f43f,Turismo Cultural,3.0,41.1334971,-8.6137982,"Rua do Choupelo, 4400-088 Vila Nova de Gaia, Portugal",0.7184349125048458,4.70108350319069,The Art of Drinking - The Bridge Collection,0.44794491341991344,0.9239886658460512,0.0004054163626043947,0.7254680459846277,0.5499540427310944
Gondomar,museum,Experience Trindade - Porto,4.8,"Praça Trindade 182, 4000-539 Porto, Portugal","tourist_attraction, museum, point_of_interest, establishment",41.1507753,-8.6104874,46,ba267b2a,Turismo Cultural,0.0,41.1507862,-8.6103643,"Praça Trindade 182, 4000-539 Porto, Portugal",0.7702998002716002,4.719304132214463,Experience Trindade - Porto,0.3966216117216117,0.9315205959485937,0.0005328329337086331,0.6861900089706212,0.5394144792843079
Gondomar,museum,Jewish Museum of Porto,4.8,"R. de Guerra Junqueiro 325, 4150-389 Porto, Portugal","museum, point_of_interest, establishment",41.1559816,-8.6375427,18,b9eb56ac,Turismo Cultural,0.0,41.1947635,-8.6101821,"R. de Guerra Junqueiro 325, 4150-389 Porto, Portugal",0.5675188375341436,4.64806524875753,,0.3556162758333243,0.9020723101577619,0.00020849984362511728,0.6548083743622379,0.5190297281212083
Gondomar,museum,Porto Puppet Museum,4.3,"R. de Belomonte 61, 4050-097 Porto, Portugal","museum, tourist_attraction, point_of_interest, establishment",41.1424871,-8.6166434,315,e6a2698b,Turismo Cultural,0.0,41.1424526,-8.6167379,"R. de Belomonte 61, 4050-097 Porto, Portugal",0.9582710705768988,4.306204694386839,Porto Puppet Museum,0.32595238095238094,0.7607561241481029,0.0036487472634395527,0.632106413994169,0.4655037618019038
Gondomar,museum,Ciencia en Movimiento,5.0,"Rúa San Bieito, 24, 36380 Gondomar, Pontevedra, Spain","museum, point_of_interest, establishment",42.1103367,-8.758158100000001,16,a645fb45,Turismo Cultural,0.0,42.1116628,-8.759582,"Rúa San Bieito, 24, 36380 Gondomar, Pontevedra, Spain, Portugal",0.5384121959835486,4.745522247571406,Ciencia en Movimiento,0.45336580086580086,0.9423584771233462,0.0001853331943334376,0.7296166843360721,0.5573868315512506
Gondomar,museum,Museu do Tesouro da Sé do Porto,4.5,"Terreiro da Sé, Porto, Portugal","museum, tourist_attraction, point_of_interest, establishment",41.1425188,-8.611507099999999,100,3c6d51d3,Turismo Cultural,1.0,41.1426242,-8.6118879,"Terreiro da Sé, Porto, Portugal",0.879375926256193,4.49381083621624,Museu do Tesouro da Sé do Porto,0.45269047619047625,0.8383075821808144,0.001158332464583985,0.7290998542274052,0.5228552562909345
Gondomar,museum,Military Museum Porto,4.3,"Rua do Heroísmo 329, 4300-256 Porto, Portugal","tourist_attraction, museum, point_of_interest, establishment",41.1458664,-8.595170999999999,734,de9ab344,Turismo Cultural,0.0,41.1455784,-8.5950102,"Rua do Heroísmo 329, 4300-256 Porto, Portugal",0.9816548123147876,4.302727754692718,Military Museum Porto,0.2631522108843537,0.7593188484803581,0.008502160290046449,0.5840450593502706,0.4506220227068917
Gondomar,museum,MASA - Museum of Sacred Art and Archeology,4.4,"Largo do Colégio, 4050-208 Porto, Portugal","tourist_attraction, museum, church, place_of_worship, point_of_interest, establishment",41.1422739,-8.6127114,43,99165369,Turismo Cultural,0.0,41.1423327,-8.6128973,"Largo do Colégio, 4050-208 Porto, Portugal",0.7581499952483927,4.411775791898025,MASA - Museum of Sacred Art and Archeology,0.5805,0.8043964466784335,0.0004980829597711136,0.8269132653061224,0.5439359316481089
Gondomar,hotel,Douro Green Villa,1.0,"R. Pintor Júlio Resende 132, 4420-534 Porto, Portugal","lodging, point_of_interest, establishment",41.1273862,-8.5626904,10,18cf46bb,Alojamento,0.0,41.1271179,-8.5625726,"R. Pintor Júlio Resende 132, 4420-534 Porto, Portugal",0.4216383295953102,2.9945903845182684,Douro Green Villa,-0.27055555555555555,0.21856917272423781,0.00011583324645839849,0.17559523809523808,0.1314267480219781
Gondomar,hotel,Goldnature,4.9,"R. da Aldeia de São Miguel 370, S. Cosme, Portugal","lodging, point_of_interest, establishment",41.1350183,-8.546726399999999,137,899a5e28,Alojamento,0.0,41.135095,-8.5472365,"R. da Aldeia de São Miguel 370, S. Cosme, Portugal",0.9089883154761595,4.858925559996444,Goldnature,0.49090740740740735,0.9892364318562894,0.0015869154764800593,0.7583475056689342,0.5830569510005679
Gondomar,hotel,GUEST HOUSE ESTRELA,3.5,"R. de Ferreira Cardoso 24, 4300-197 Porto, Portugal","lodging, point_of_interest, establishment",41.14678199999999,-8.5961591,281,77d5d000,Alojamento,1.0,41.1474378,-8.5971325,"R. de Ferreira Cardoso 24, 4300-197 Porto, Portugal",0.953457016559932,3.5441548851230835,GUEST HOUSE ESTRELA,0.12564159451659454,0.4457447219324202,0.003254914225480998,0.4788073427422917,0.30926899296673094
Gondomar,hotel,Park Hotel Porto Valongo,4.1,"R. Regedor José Diogo 90, 4440-653 Valongo, Portugal","lodging, point_of_interest, establishment",41.1903574,-8.510787800000001,1767,2954a71f,Alojamento,0.0,41.1903175,-8.5109984,"R. Regedor José Diogo 90, 4440-653 Valongo, Portugal",0.9922969181544596,4.102685991276855,Park Hotel Porto Valongo,0.23238888888888887,0.676626830676154,0.020467734649199015,0.560501700680272,0.41919875533520834
Gondomar,hotel,Quiet View Rooms,4.4,"R. Assis Vaz 35, 4200-096 Porto, Portugal","lodging, point_of_interest, establishment",41.1687813,-8.593885199999999,27,72c11f7c,Alojamento,0.0,41.1689754,-8.5939909,"R. Assis Vaz 35, 4200-096 Porto, Portugal",0.6631135428153561,4.416403162022442,Quiet View Rooms,0.4245670995670995,0.806309280109718,0.00031274976543767594,0.7075768619135965,0.5047329639295841
Gondomar,hotel,TwentyOne Motel,4.4,"R. Azenha Cima 11, 4420-036 Gondomar, Portugal","lodging, point_of_interest, establishment",41.1513691,-8.5439195,169,d39c3852,Alojamento,0.0,41.1516209,-8.5423047,"R. Azenha Cima 11, 4420-036 Gondomar, Portugal",0.9249275754437212,4.403655312100419,TwentyOne Motel,-0.09230158730158725,0.8010396533342039,0.0019575818651469345,0.3120140913508261,0.3716704421833923
Gondomar,hotel,Residencial Dom Duarte I,3.3,"Av. de Rodrigues de Freitas 89, 4000-420 Porto, Portugal","lodging, point_of_interest, establishment",41.1458596,-8.597555400000001,354,b881d636,Alojamento,0.0,41.1456986,-8.6017452,"Av. de Rodrigues de Freitas 89, 4000-420 Porto, Portugal",0.9626968333462984,3.3428497922668527,Residencial Dom Duarte I,0.1382564484126984,0.36253047687530837,0.0041004969246273065,0.4884615676627794,0.2850308471542383
Gondomar,hotel,Villarit Porto,4.9,"R. Sacadura Cabral 40, 4420-299 S. Cosme, Portugal","lodging, point_of_interest, establishment",41.146382,-8.5490873,76,2a00e485,Alojamento,0.0,41.1471497,-8.5494238,"R. Sacadura Cabral 40, 4420-299 S. Cosme, Portugal",0.8471080452095623,4.83099840468922,Villarit Porto,0.4317317726133515,0.9776920783950329,0.0008803326730838285,0.7130600300612384,0.5638774803764517
Gondomar,hotel,Areias do Douro - Guest House,4.9,"R. das Areias 726, 4435-441 Porto, Portugal","lodging, point_of_interest, establishment",41.1583281,-8.5574345,43,5fda7891,Alojamento,0.0,41.0828687,-8.6040998,"R. das Areias 726, 4435-441 Porto, Portugal",0.7581499952483927,4.790850789522221,Areias do Douro - Guest House,0.471506327006327,0.9610961073763002,0.0004980829597711136,0.7434997400558625,0.568364643463978
Gondomar,hotel,安泰威乐旅馆,3.5,"R. da Vigorosa 736, 4200-523 Porto, Portugal","lodging, point_of_interest, establishment",41.1663436,-8.5901291,133,6dea1277,Alojamento,0.0,41.166388,-8.5902203,"R. da Vigorosa 736, 4200-523 Porto, Portugal",0.9065070303074084,3.5886958899381263,安泰威乐旅馆,0.17741850213278781,0.46415680499092504,0.0015405821778967,0.5184325271424396,0.32804330477042043
Gondomar,hotel,Com o Douro à vista,4.5,"Tv. Aldeia Nova 135, 4510-003 Jovim, Portugal","lodging, point_of_interest, establishment",41.1099317,-8.530600699999999,36,634bcba6,Alojamento,0.0,41.1379107,-8.5284808,"Tv. Aldeia Nova 135, 4510-003 Jovim, Portugal",0.7240982678420692,4.485843613504754,Com o Douro à vista,0.5970833333333333,0.8350141412959793,0.00041699968725023457,0.8396045918367346,0.5583452442733213
Gondomar,hotel,Hotel Girassol,3.5,"R. de Sá da Bandeira 133, 4000-433 Porto, Portugal","lodging, point_of_interest, establishment",41.1472319,-8.608907,345,a67d1d6a,Alojamento,0.0,41.1467259,-8.6095183,"R. de Sá da Bandeira 133, 4000-433 Porto, Portugal",0.9617609187072144,3.536277052240739,Hotel Girassol,0.21239663114663107,0.442488232458214,0.003996247002814748,0.5452015034285441,0.3305619942965243
Gondomar,hotel,O´LOPO,5.0,"R. Dom Lopo de Almeida 10, 4300-304 Porto, Portugal","lodging, point_of_interest, establishment",41.1546811,-8.589692000000001,33,3c3f901b,Alojamento,1.0,41.1546425,-8.5902607,"R. Dom Lopo de Almeida 10, 4300-304 Porto, Portugal",0.7063808407931593,4.838124961156324,,0.3556162758333243,0.9806380099055212,0.000382249713312715,0.6548083743622379,0.5452762113270239
Gondomar,hotel,Hotel Borsalino,3.7,"R. Carlos Malheiro Dias 347, 4200-154 Porto, Portugal","lodging, point_of_interest, establishment",41.1608755,-8.5975364,302,18a26ec8,Alojamento,0.0,41.1608379,-8.5973464,"R. Carlos Malheiro Dias 347, 4200-154 Porto, Portugal",0.9565528353622236,3.732528478381783,Hotel Borsalino,0.24318362193362192,0.5236134242553825,0.0034981640430436344,0.5687629759696086,0.3652915214226782
Gondomar,hotel,Hostel & cia,4.3,"R. Vasques de Mesquita 92, 4350-337 Porto, Portugal","lodging, point_of_interest, establishment",41.1662854,-8.5876235,24,265a5b14,Alojamento,0.0,41.1663786,-8.5875819,"R. Vasques de Mesquita 92, 4350-337 Porto, Portugal",0.6363176912348535,4.354076095672341,Hostel & cia,0.44459595959595954,0.7805449057495903,0.0002779997915001564,0.7229050711193568,0.5012426588868157
Gondomar,hotel,Hotel Areosa,3.3,"R. Gonçalo Mendes da Maia 45, 4425-656 Pedrouços, Portugal","lodging, point_of_interest, establishment",41.1813751,-8.5850863,346,ac549580,Alojamento,0.0,41.1870608,-8.5951112,"R. Gonçalo Mendes da Maia 45, 4425-656 Pedrouços, Portugal",0.9618672219410084,3.343802758987049,Hotel Areosa,0.09215638528138528,0.36292440832066086,0.004007830327460588,0.453180907103101,0.2733710485837408
Gondomar,hotel,Ndussole Guest House,3.8,"R. de Pinto Bessa 188, 4300-430 Porto, Portugal","lodging, point_of_interest, establishment",41.1495085,-8.5881274,153,39310711,Alojamento,0.0,41.1490705,-8.5872463,"R. de Pinto Bessa 188, 4300-430 Porto, Portugal",0.9177227989119676,3.853372436753415,Ndussole Guest House,0.35777777777777775,0.5735671468509167,0.001772248670813497,0.6564625850340136,0.4106006601852479
Gondomar,hotel,Hospedaria Porto,3.0,"R. de Justino Teixeira 47, 4300-279 Porto, Portugal","lodging, point_of_interest, establishment",41.1494826,-8.5864462,35,f0ea5496,Alojamento,1.0,41.1494451,-8.586439,"R. de Justino Teixeira 47, 4300-279 Porto, Portugal",0.7184349125048458,3.407900660681968,Hospedaria Porto,0.008439393939393958,0.3894207995624712,0.0004054163626043947,0.3891117810760668,0.25964599900038077
Gondomar,hotel,Vikap Guest House,4.5,"Av. de Fernão de Magalhães 1540, 4300-030 Porto, Portugal","lodging, point_of_interest, establishment",41.1627123,-8.5904104,39,5effc8de,Alojamento,1.0,41.1764069,-8.5835364,"Av. de Fernão de Magalhães 1540, 4300-030 Porto, Portugal",0.7397991813484583,4.486649219900141,Vikap Guest House,0.3641111111111111,0.8353471578483882,0.0004517496611877541,0.6613095238095238,0.49903614377303324
Gondomar,hotel,Hotel Poveira oporto,4.0,"Rua da Estação 54, 4300-171 Porto, Portugal","lodging, point_of_interest, establishment",41.1482627,-8.5863307,595,5073f526,Alojamento,0.0,41.1477347,-8.5864298,"Rua da Estação 54, 4300-171 Porto, Portugal",0.9774657046488008,4.010110923711746,Hotel Poveira oporto,0.3397388167388167,0.6383587260333994,0.00689207816427471,0.6426572577082781,0.429302687301984
Gondomar,hotel,Hotel Portinari,3.1,"R. da Arroteia 68, 4200-095 Porto, Portugal","lodging, point_of_interest, establishment",41.1830305,-8.5968193,528,a55aedbb,Alojamento,0.0,41.1829802,-8.5969523,"R. da Arroteia 68, 4200-095 Porto, Portugal",0.974678644682382,3.134150670761106,Hotel Portinari,0.10101332199546484,0.27625973432342343,0.00611599541300344,0.45995917499652916,0.24744496824431866
Gondomar,hotel,Oporto Cozy Rooms,2.5,"R. Aires de Ornelas 255, 4000-022 Porto, Portugal","lodging, point_of_interest, establishment",41.1571708,-8.5973724,34,435133ba,Alojamento,0.0,41.1566901,-8.5966365,"R. Aires de Ornelas 255, 4000-022 Porto, Portugal",0.712534184563087,3.0601818967722414,Oporto Cozy Rooms,-0.15064814814814814,0.24568298339303585,0.0003938330379585549,0.2673611111111111,0.1711459758473685
Gondomar,hotel,Hostel Brazuca,4.0,"Tv. de Nova Sintra 292, 4300-370 Porto, Portugal","lodging, point_of_interest, establishment",41.1468188,-8.587508399999999,53,9a189f00,Alojamento,1.0,41.1468278,-8.5875073,"Tv. de Nova Sintra 292, 4300-370 Porto, Portugal",0.79440012229593,4.092250707031742,Hostel Brazuca,0.22809523809523813,0.6723131578917618,0.000613916206229512,0.5572157434402332,0.4100476058460748
Gondomar,hotel,Quinta de Sá,4.6,"Tv. de Sá 37, 4430-516 Vila Nova de Gaia, Portugal","lodging, point_of_interest, establishment",41.1344076,-8.5878544,96,96941284,Alojamento,0.0,41.1344427,-8.5877334,"Tv. de Sá 37, 4430-516 Vila Nova de Gaia, Portugal",0.874978282718739,4.581083023492323,Quinta de Sá,0.34403396825396826,0.8743836152091926,0.0011119991660006256,0.6459443634596695,0.5071466592782876
Gondomar,hotel,Outsite Porto - Mouco,4.6,"R. de Frei Heitor Pinto 65, 4300-252 Porto, Portugal","lodging, point_of_interest, establishment",41.147663,-8.589903,566,557f142c,Alojamento,1.0,41.1475333,-8.5896939,"R. de Frei Heitor Pinto 65, 4300-252 Porto, Portugal",0.9763384398709974,4.59641978060429,Outsite Porto - Mouco,0.38242929292929295,0.8807234283087453,0.006556161749545355,0.6753285405071119,0.5208693768551342
Gondomar,hotel,Residencial Veneza,4.1,"Rua do Heroísmo 44, 4300-254 Porto, Portugal","lodging, point_of_interest, establishment",41.1471007,-8.589727,122,6b40aadd,Alojamento,1.0,41.1465979,-8.5920962,"Rua do Heroísmo 44, 4300-254 Porto, Portugal",0.8989293311285493,4.135242379657676,,0.3556162758333243,0.6900847876630194,0.0014131656067924616,0.6548083743622379,0.44876877587734987
Gondomar,hotel,Evolue Hotel,4.0,"R. de Pinto Bessa 671, 4300-431 Porto, Portugal","lodging, point_of_interest, establishment",41.1506794,-8.5936729,30,6ab78dd9,Alojamento,0.0,41.1500964,-8.591037,"R. de Pinto Bessa 671, 4300-431 Porto, Portugal",0.6862317615096111,4.1407848203417,,0.3556162758333243,0.6923758872609034,0.0003474997393751955,0.6548083743622379,0.4491772537875055
