Cidade,Categoria,Nome_Local,Autor,Texto,Data,Rating
Vila do Conde,hotel,Hotel Axis Vermar Conference & Beach Hotel,Mikhail Goussarov,"Friendly Staff and Convenient Location, but Some Drawbacks

The staff here is extremely friendly and always ready to help. When we arrived, the AC wasn't working, but it was promptly fixed the next morning while we were having breakfast.

The included breakfast, however, could use some improvement. It’s the same every day and offers limited options for those who don't consume animal products. On the plus side, we were allowed to bring our own food alternatives, which was appreciated. Breakfast hours are from 7:00 to 10:30, which is quite convenient.

The location is great if you're traveling with kids and want easy access to the sea or the pool. There's plenty of space around the outdoor pool for children to play. However, be aware that some rooms don't have balconies, so drying wet clothes can be a bit tricky—you might need to improvise in your room.

The rooms are clean, and you can request extra towels, sheets, pillows, etc., at no additional charge, though this is only available in the mornings.

One downside is the lack of lounge spaces suitable for working or taking calls. The room itself isn’t really set up for this either, which could be a challenge if you want to work during your stay. The WiFi is ok:
Download - 18Mb/s,
Upload 18Mb/s,
Ping - 18 ms",8 months ago,4
Vila do Conde,hotel,Hotel Axis Vermar Conference & Beach Hotel,gforycka,"The Axis Vermar Conference & Beach Hotel in Povoa de Varzim falls short of its 4-star rating in several key areas.

Positive Aspects

Clean rooms: This is a positive point and suggests a basic level of hygiene is maintained.
Good pool: A pleasant amenity, especially during warmer months.
Excellent spa and massages: A highlight for those seeking relaxation.
Negative Aspects

Below 4-star standards: This is a significant issue as it suggests a discrepancy between the hotel's advertised rating and actual service.
Limited ironing facilities: Only one ironing room for the entire hotel is inconvenient.
No late check-out option: This can be a major drawback for guests with late flights or other plans.
Repetitive breakfast: Lack of variety in the morning meal can be disappointing.
Poor bar service: Long wait times, incorrect orders, and guests opting for external dining are serious issues.
Unengaging entertainment: The described entertainment might not appeal to all guests.
Overall Impression

While the hotel has some positive aspects, the overall experience seems to be negatively impacted by several service-related issues. Guests might want to consider alternative accommodations if these factors are important to them.",8 months ago,2
Vila do Conde,hotel,Hotel Axis Vermar Conference & Beach Hotel,Family Tour Hunters,"Excellent hotel for your family. Specious rooms, with a lot of wardrobes, lovely balconies, high quality windows and amazing ocean views. I strongly recommend it. The food is very well cooked and delicious. We had breakfast and dinner and the kids loved it. The pancake was missing but there was a variety of local pastry food. In the evening the lobby bar is turned into a disco. Well done to the management.",a year ago,5
Vila do Conde,hotel,Residencial Princesa do Ave,Myra Merkal,"Fabulous hotel to stay. We were greeted with such friendliness and fun. Alfredo was so helpful. Our room was very clean, as was the hotel. There is a little coffee shop/restaurant a couple doors down. Location is couple short blocks from downtown.  its very quiet. We will stay again without hesitation. Highly recommend.",a year ago,5
Vila do Conde,hotel,Residencial Princesa do Ave,Bhavana Patil,"We had an amazing stay! Our two rooms were super clean, comfy, Mr. Alfredo switched our room to more beds for free, and was so kind and helpful. It was near the beach and a little cafe, very convenient. It was such a pleasure to stay here for our travels on the Camino, and we’d gladly stay again!",2 years ago,5
Vila do Conde,hotel,Residencial Princesa do Ave,Aidas Palubinskas,"The proprietor is a saint. He is polite, friendly, super-helpful and exudes a sense of well-being and kindness. The hotel is simple, clean and perfect for an overnight. Location is perfect. If for nothing else, one should stay here to bask in the goodness of the owner. For real.",5 years ago,5
Vila do Conde,hotel,Residencial Princesa do Ave,Vedran,"Definitely one of the nicest places  I've ever stayed at. Simply wonderful and extremely hospitable hosts, clean and comfortable rooms, quiet neighborhood. Extremely warmly recommended.",3 years ago,5
Vila do Conde,hotel,Residencial Princesa do Ave,Wolfgang Sallaberger,"Nice owners, very helpful. Rooms are very clean, only 5 min walk to the beach. If you stay there you must try the food from currascaria Principessa do Ave. Typical Portugese food. Fir breakfast you can go to the bakery in the next building. Rates are fair",7 years ago,3
Vila do Conde,hotel,Villa d'Arcos,Mason Mallory,"I wish I could give this place more stars. The rooms were very nice and clean, the bathroom was beautiful and the view was very nice. The staff was very nice and helpful. They have a nice backyard with a pool, and the dining room was very nice. My main issue with our stay was that we were offered dinner and a massage when we arrived. We agreed to dinner because we were tired from our hike, but we were not told a price. The dinner was a really nice 4 course meal, and then we asked for wine with the meal. After our meal we went to our room to sleep, but there was a knock and we were told to pay over €60 cash for our dinner. Each meal was €25 and the bottle of wine was €14. This is not super expensive, but most meals with wine had cost us €30 when eating out so we were very surprised, especially when our stay at the hotel cost €70. We almost didn't have enough cash for the meal. So again a nice place to stay, but our stay was ruined with the expensive dinner surprise.",2 years ago,3
Vila do Conde,hotel,Villa d'Arcos,Victoria Negrea,"Okay. We had a double bed in a decently sized room. The shower and toilet were directly in the room (not a connecting area), which was odd. The pool was lovely. I felt scammed though as there were no prices for the mini fridge and we were asked multiple times to pay if we had taken anything. The host also said ""dinner is at 7"" implying that dinner was included. We ended up having to pay $60 for dinner and a bottle of wine which was not in our budget.",2 years ago,3
Vila do Conde,hotel,Villa d'Arcos,Hyun Jin Seo,"Bathroom was a bit small and the bed kept making noises xD food was really good, a bit expensive (it was at least 20EU just for dinner) but it was really good! Host was very nice :)",8 months ago,5
Vila do Conde,hotel,Villa d'Arcos,Debbie Stinson,"We spent two nights here during our Camino walk and would highly recommend this place. Wonderful hostess, fabulous food and even massage available which I took advantage of. Very nicely decorated and so clean! Deborah",a year ago,5
Vila do Conde,hotel,Villa d'Arcos,Jan Karwowski,"What a special reception we received after a hard days walk!  Belmina, our hostess couldn’t have done any more for us:  her property was homely and spotless.  She made us a delicious 4 course meal. Breakfast was fabulous - with plenty of home made jams and yogurts.
Edgar gave one of the best massagers I have ever had!
We would highly recommend.",2 years ago,5
Vila do Conde,hotel,Quinta São Miguel de Arcos,Jan Kuipers,Stayed here after our first day on the Camino. A wonderful olde worldy private hotel. The host was great and the place was a real treasure of history. Great rooms and a good breakfast. Would recommend anytime.,6 months ago,5
Vila do Conde,hotel,Quinta São Miguel de Arcos,Phyllis Somers,"We stayed one night and wished we had booked another. After a long day on the Camino, this was a beautiful, restful oasis - with two pools, a fabulous dinner with superb attentive service.",6 months ago,5
Vila do Conde,hotel,Quinta São Miguel de Arcos,Kate Bryan,"This was an amazing place to stop off on the Camino. The service was amazing. The rooms were gorgeous and the grounds were so quaint. It was the perfect place to dry off after getting soaked on the walk with laurndry services for 5 pounds. They also suggested we give the boots, shoes, coats, bags to put in the drying room while we were there. Dinner was so cosy with a roaring fire. I would definitely aim to stay here again.",a year ago,5
Vila do Conde,hotel,Quinta São Miguel de Arcos,Andrew Hubbard,"Beautiful hotel in a tiny village. We loved our overnight stay here on the El Camino trail. We also had the set menu dinner, 3 course plus coffee, which was excellent and great value at €17pp. There is also a good selection of wines available. The room was perfect in the old stone building and had a very wonderful romantic country feel to it. Great simple breakfast and wonderful friendly staff made for a perfect stay. There is also a pool if you need a swim...",2 years ago,5
Vila do Conde,hotel,Quinta São Miguel de Arcos,Lisa Muller,This was a beautiful stop on our Camino. An oasis with beautiful gardens and 2 pools. The staff were so welcoming and friendly and we had a lovely dinner that night. Highly recommend.,a year ago,5
Vila do Conde,hotel,Parque de Campismo de Vila do Conde,Bernd Zaiser,Don’t waste your time if you have a campervan you are not welcome. I don’t understand why they are listed in CC Camping Card. Only tents! the women at reception says. A lie? Please discard them from ACSI CC,7 months ago,1
Vila do Conde,hotel,Parque de Campismo de Vila do Conde,Denise Oertel,"I came with a tent and had to squeeze in a super crowded tent area. The street that leads to the beach is a hazard because you could get run over by a car at any time.
No toilet seats, no toilet paper, no soap and it was loud even after 2:30 in the morning (no one cares about quiet times here). Only stayed one night and wouldn't recommend to stay longer",a year ago,1
Vila do Conde,hotel,Parque de Campismo de Vila do Conde,Ma Za,Cant judge the camping but my first impression was a rude lady at the reception telling me they are full after hearing that we are only staying for 1 night. I had a strong feeling that there would be a space if i asked for 1 week....,a year ago,1
Vila do Conde,hotel,Parque de Campismo de Vila do Conde,Ap Pieters,"If you want a friendly little spot to camp for the night, I do no recommend this site. If you do not want your name, and photograph publicly displayed on tv screens every time you enter or leave, don't come here either. If you want to make an early start, avoid this place.  The gate opens at 9am only, even for pedestrians.",6 years ago,2
Vila do Conde,hotel,Parque de Campismo de Vila do Conde,Curt Bradner,"Very basic pitches for tents, little to no shade. 14.50 a night for one small tent and one person and there wasn't even toilet paper in the restrooms.",2 years ago,3
Vila do Conde,hotel,Hotel Torre Mar,TheVent,Good clean and respectable small hotel. Far from beach but that's not their fault. The receptionists are amazing and genuinely good ppl. Including the night reception who offered me free snacks and drinks and I was checking out before breakfast started at 7am.,6 years ago,3
Vila do Conde,hotel,Hotel Torre Mar,NashJulie9,A great affordable hotel with a bath tub. I really needed that. Isabella was great. Breakfast was varied. On 20 minutes walk from the beach. I really recommend this hotel.,a year ago,4
Vila do Conde,hotel,Hotel Torre Mar,Andrea R.,"A fair quality hotel 30 minutes far by car from Oporto, the building is not too old, and well structured, breakfast quality is in in the average, cheap rates, the room was extremely cold, it took 6 hours to become warm.",5 years ago,3
Vila do Conde,hotel,Hotel Torre Mar,Aldona Kaminska,Very nice place friendly staff and fantastic atmosphere need only a pool,5 years ago,4
Vila do Conde,hotel,Hotel Torre Mar,Ozgur Bayoglu,"Good, clean but nit enough...",2 years ago,4
Vila do Conde,hotel,Casa Mindela,François Clemenceau,"Wonderful place for an escaped from the busy life. Full of details at every corner of this old but renovated place.
Highly recommended.
Helen was super attentive.",3 weeks ago,5
Vila do Conde,hotel,Casa Mindela,Krish Patel,Very nice & quirky. Staff are very friendly and welcoming. It was a nice break from the hustle and bustle of Porto city. Surrounded by beautiful Portuguese countryside.,6 months ago,5
Vila do Conde,hotel,Casa Mindela,Ana Santos,"Beautiful and peaceful location. It has a wonderful rustic feel with a lovely courtyard. All the facilities in the room were good standard and bed was very comfortable. As we had a very early check out, our breakfast was left in takeaway bags in our room which was such a thoughtful touch and much appreciated on an early flight!",a year ago,5
Vila do Conde,hotel,Casa Mindela,Andre Ciani,"Good surprise during our way to Santiago de Compostela. Charmy, comfy and cozy. Helena and her team made us feel like at home…the hotel is great, rooms are comfortable and the the good-smelling care is everywhere. Highly recommended.

Ah! Breakfast is 10/10 😂",a year ago,5
Vila do Conde,hotel,Casa Mindela,Miss Davies,"Thank you Helena & the team you made us feel so welcome, our rooms were spotless breakfast was lovely and your grounds are breathtakingly beautiful. You honestly went over and above for our bridal squad thank you so much, I didn't want to leave! Hopefully we will see you again, all the best x",a year ago,5
Vila do Conde,hotel,Azurara GuestHouse,Afonso Bragança,"This was the best short term rental I've been. Where to start?

First, it has a great location right by the Azurara Beach (150 metres) and just 15 minutes away from Porto airport.

The room was very clean and big (20 square meters ~ 215 square feets) with private bathrooms. And those beds and pillows... So so comfy!

The host Silvia is amazing, communicative and made sure we had everything we needed. Even after scheduling the check-in for an earlier hour but spending more time in Porto downtown, we were able to self check-in with ease later in the night.

At morning, we were greeted by Silvia's smile and had a clean and healthy breakfast to kickstart the day.

Worth to mention that they have a partnership with a Surf School so I'm pretty sure that Azurara GuestHouse is the best place to stay to surf around the Porto area.

Will book again next time I go to Porto and recommend it (get a car so you have full freedom!)",in the last week,5
Vila do Conde,hotel,Azurara GuestHouse,Silvia Smart,"What a wonderful place to stay! Silvia has created a beautiful, clean, warm and welcoming guesthouse just a short walk from the ocean. I was incredibly comfortable and Silvia is a fantastic host. Breakfast was plentiful and I will stay here again if I am passing through!",4 weeks ago,5
Vila do Conde,hotel,Azurara GuestHouse,Franca Lilian,"I was there in April last year and had an incredible experience! Nice waves for surfing and a beautiful swimming pool to relax and enjoy the good weather. It's a wonderful house, super clean and Sylvia is a perfect host.",2 weeks ago,5
Vila do Conde,hotel,Azurara GuestHouse,Jorge Portugal,"Silvia, the host, was incredibly friendly and always available to help. I highly recommend this guest house—it’s clean, spacious, and has everything you need and more. The value for money is excellent! And Silvia? She’s not just a great host—she’s next level!",a month ago,5
Vila do Conde,hotel,Azurara GuestHouse,Larissa Z.,"The Azurara Guest House has everything you need for a carefree holiday. It’s located right near the beach in a peaceful area. The house offers all the necessary facilities and features spacious rooms. Both the rooms and the rest of the house are stylishly and modernly furnished. The owner and staff are incredibly kind, warm, and welcoming hosts, ensuring a relaxing and wonderful stay. The owner is always approachable and helpful, whether for tips or any other requests. We would love to come back again!",5 months ago,5
Vila do Conde,hotel,São João,Susana Novo Martinez,"This restaurant serves delicious and traditional Portuguese food. Located in Vila do Conde really close to the beach. I recommend Filetes de Pescada (hake fillet’s) and bacalhau na brasa (grilled Codfish). Wine wise I recommend Duas Quintas red wine, price/quality is one of best wines on the menu.",a year ago,5
Vila do Conde,hotel,São João,Luisa Marques,Cosy restaurat with loads of light. Friendly staff and great food. Starters are a bit pricey. Good food specially fish.,8 years ago,4
Vila do Conde,hotel,São João,SPARKPLUG G,We’ll priced and good food,2 years ago,5
Vila do Conde,hotel,São João,Paulo MONIZ FERREIRA MENDES,"Good, but a little bit expensive. Small quantities. Good service.",4 years ago,4
Vila do Conde,hotel,São João,Jwow Romano,"Amazing food, great staff, quiet",7 years ago,5
Vila do Conde,hotel,Guest House EÇA AGORA!,Den 98,"the house has 4 apartments. it looks very modern and simple from the inside. our room why left on the second floor and we really liked it. right after arrival the owner took us upstairs to show us the apartment and explained some rules. On the table was a booklet with recommendations for cafes, restaurants and a number of sights in Vila do Conde. The owner lives right next door so you could trust her recommendations. we visited the steak restaurant Bifeiros that she recommended and it was really delicious. The room itself was very spacious, very tidy and clean. what to note is that there is no air conditioning but a very powerful fan. There is free coffee and tea and cutlery and crockery is all you need. countless restaurants are within walking distance. It takes 10-15 minutes to the beach and 10 minutes to the train station. Porto is about 30 minutes by car and the airport about 22 minutes. Our room is really perfect for couples. the street on which the house is located has a great charm and is full of old-style houses. We found it really great and would like to thank the very friendly owner again. Thank you very much",a year ago,5
Vila do Conde,hotel,Guest House EÇA AGORA!,Matt Thompson,Right on the Camino trail. Near the Mercado Municipal. Close to restaurants and cafes and pastelerias.,a week ago,4
Vila do Conde,hotel,Guest House EÇA AGORA!,Vladimir Ivanov,It is an architectural jewel. Beautiful spaces and colours surrounded by context of 500 years of history. For me the best place to live in Vila do Conde!,3 years ago,5
Vila do Conde,hotel,Guest House EÇA AGORA!,patricia mendes,Perfect location. Super cozy and confortable room.,a year ago,5
Vila do Conde,hotel,Guest House EÇA AGORA!,FLAVIO FILGUEIRAS,"Localizada no centro histórico em um prédio totalmente reformulado e modernizado por um excelente profissional que preservou
características culturais antigas e conciliou com o contemporâneo moderno. O conforto, a decoração, a limpeza, a tranquilidade, a luz, harmonia, a atmosfera e a localização da acomodação são fabulosos. Mas o acolhimento e atenção da anfitriã torna a estadia ainda mais prazerosa e imperdível. Na mensagem de boas vindas ela apresenta a Guest House de forma sucinta e objetiva, e nos presenteia com um completíssimo roteiro turístico, por ela elaborado, que supera em muito quaisquer publicações sobre gastronomia, serviços e passeios pela encantadora Vila do Conde.",7 months ago,5
Vila do Conde,hotel,Lidador 116,Josh Levine,"Quiet bedroom, comfortable bed & bedding, minsplit system for heat and cooling. Very nice design and great location, too.",a year ago,5
Vila do Conde,hotel,Lidador 116,Dulce Martins,"Apartamento incrível, com ótimas condições, moderno, e decorado com muito bom gosto. Entrada através de código o que é perfeito para não limitar tanto no check-in como check-out. Amenities de ótima qualidade, o que não é comum num AL. A Isabel é extremamente simpática. Condições de hotel, que adoramos e vamos recomendar!",a year ago,5
Vila do Conde,hotel,Lidador 116,Luis Santos,"Alojamento com excelentea condições, situado no centro da cidade, equipado com todas as comodidades. De realçar a simpatia e serviço prestado pela proprietária.",a year ago,5
Vila do Conde,hotel,Lidador 116,João Guimarães,"Alojamento espetacular, não falta nada gostei e aconselho 👌",a year ago,4
Vila do Conde,hotel,Lidador 116,Maria Teresa Marques Carvalho,"Gostei muito um sítio apartamento espectacular para passar umas férias,estava tudo óptimo",2 years ago,4
Vila do Conde,hotel,Parque de Campismo de Vila Cha,Marvin S,We spent one night on this camp ground during our travel through North Portugal. Very well organized site with good explanations during arrival. We liked the atmosphere and proximity to the nearby beaches in a fisherman village that kept his original character.,6 months ago,5
Vila do Conde,hotel,Parque de Campismo de Vila Cha,Dustin M,"Well run side with nice location and good pitches. Toilets are okay, which is why it is not 5 stars. Staff is super friendly, location is perfect for visiting Porto and the beach. Restaurants outside are nice! WiFi was also working for me. Would always come back and can highly recommend!",7 months ago,4
Vila do Conde,hotel,Parque de Campismo de Vila Cha,Gary Fordham,"A good place to stay for visiting Porto via the train, and the man in reception was very helpful   as were all of the staff.  The site itself leaves a bit to be desired.  Too many scruffy permanent caravans that make it feel like a Shanty town,  and lots of scrawny stray cats hanging around.  Add to that barking dogs all night and a generator/pump thing that  would go on and off 24 hours a day. Maybe we were there at a bad time.",6 months ago,2
Vila do Conde,hotel,Parque de Campismo de Vila Cha,Trailing Rose,"Nice, well run site, good showers, nice size, level pitches.  Very friendly, hardworking staff.  Nice little bar.  No pool. Beach 5-10 mins walk, but the first one is rocky and you have to walk a bit further for a nicer one.  Bolt taxi to Porto less than 20 Euro each way, or take the train.  Contrary to popular belief, there is no continuous cycle route along the coast to Porto and the drivers are not considerate on the cobbled roads. You can hear the airplanes and there are a lot of barking dogs around, but generally the nights are quiet.",9 months ago,5
Vila do Conde,hotel,Parque de Campismo de Vila Cha,Del B,"A great location for the beach. Staff helpful, some  staff speak good English others limited but, that didn't hinder their helpfulness.
Nice local restaurant, one across the road other on the beach.
It's quite a busy location with many campers moving after a couple of days. We stayed for three weeks.
The only real observation is that the toilet does not have paper and, at the time, not hand soap at the sinks.
The store on the site is adequately stored with fresh fruit and.veg with fresh daily bread. The on house restaurant, many serves home made pizza and drinks, which is handy.
The train station is a couple of miles away and straight linked into Porto, helps to get a free travel card and top up as required, one euro ninty sense gets you into Porto, the last train back from Porto is 2359hrs. Next  to the train stop is a big fashion outlet, very upmarket shops, with free parking.",10 months ago,4
Vila do Conde,hotel,Villa da floresta,stephen medley,Great holiday home,7 months ago,5
Vila do Conde,hotel,Villa da floresta,Xose Taracido,"A very quiet place, the house fully equipped and very clean, wonderful pool and grounds for sunbathing, having a barbecue, playing with the children or simply relaxing, the charming owner, we will return without a doubt",7 months ago,5
Vila do Conde,hotel,Casas do Commendador,BennFN,,3 years ago,5
Vila do Conde,hotel,Casas do Commendador,José THUILLIER,,4 years ago,5
Vila do Conde,praia,Praia das Caxinas,xptozz,In Vila do Conde!,2 months ago,5
Vila do Conde,praia,Praia das Caxinas,Luis Fernandes,"I don't give a 5stars, because I don't like the coarse sand. In Caxinas, Vila do Conde, you have a nice place to stay, at the beach, with or without those stalls. You have a nice park just in the other side of road, and you Can eat too, with a small price..",6 years ago,4
Vila do Conde,praia,Praia das Caxinas,Pedro Martins,Great...,5 years ago,4
Vila do Conde,praia,Praia das Caxinas,Joao Guedes,Nice,a year ago,4
Vila do Conde,praia,Praia das Caxinas,Vicent Rubock,very good,a year ago,4
Vila do Conde,praia,Praia do Forno,Jeremy Newell,This beach reminded me of Hawaii,2 months ago,5
Vila do Conde,praia,Praia do Forno,Henrique Gouvêa,"The beach is good and not so wide. If you want to use beds, the cost is 30€. There are two cafes which is very good to have meals",5 years ago,4
Vila do Conde,praia,Praia do Forno,Scott McCandless,Very beautiful place but only rode past on the excellent cycle path,5 years ago,5
Vila do Conde,praia,Praia do Forno,Diogo Matos,"One of Portugal's greatest beaches, close to several essential services.",7 years ago,5
Vila do Conde,praia,Praia do Forno,sergio ferreira,Top,3 years ago,5
Vila do Conde,praia,Praia da Olinda,Saso Turnsek,"Very nice beach, possibility to rent space, sand is not too fine, which allows you to clean yourself quickly.  Lots of action, lots of bars, sea suitable for surfing.  Suitable for a morning or evening run along the coast.  Outdoor fitness and playgrounds for children in many places.",a year ago,5
Vila do Conde,praia,Praia da Olinda,Alvaro Nogueira,Very good take away or even to eat over there that has an excellent decoration...that turns in a cosy place. Prices are ok and the menu of deserts is a must try because sounds wonderful,2 years ago,5
Vila do Conde,praia,Praia da Olinda,Guilherme Andrade,Lovely Place but water is really really cold!,7 years ago,4
Vila do Conde,praia,Praia da Olinda,Eduardo Esteves,Relaxing beach... clean and with services of WC and bar.,5 years ago,5
Vila do Conde,praia,Praia da Olinda,Carlos Moita,A decent beach to relax.,2 years ago,5
Vila do Conde,praia,Praia Castro de São Paio,Deimantė Dragūnaitė,Most beautiful beach!,9 months ago,5
Vila do Conde,praia,Praia Castro de São Paio,Gilberto Silva,Conjunction of beach and cliffs. Cinematic view. One restaurant and a bar in the summertime.,4 years ago,5
Vila do Conde,praia,Praia Castro de São Paio,German Kolesnikov,"A very nice beach with large-granuled sand, rocks, and great views when it is not foggy.",8 months ago,5
Vila do Conde,praia,Praia Castro de São Paio,Jonathan Clay,"Quiet beach with mostly locals, very picturesque with rocks getting battered by the waves, long stretched footpath over the dunes with great views around each corner or over each dune. Come early, otherwise parking will be a little challenging. Good sign, though.",4 years ago,5
Vila do Conde,praia,Praia Castro de São Paio,Luís Gaspar,Great quiet beach with a very nice restaurant. The beach is small but not windy which is very good in windy days.,5 years ago,4
Vila do Conde,praia,Praia de Vila Chã,Rui Sousa,"Peaceful place, the sea is a powerful presence. Some nice restaurants too.",9 months ago,4
Vila do Conde,praia,Praia de Vila Chã,Hugo Babo,Nice beach with good restaurants to eat seafood nearby 👌,8 months ago,5
Vila do Conde,praia,Praia de Vila Chã,Ana Silvestre,"The most beautiful beach. There's a rock, on the sea, that looks like a whale. Used to be a beach full of seastars and anemones. Easy access, even for people with some disability.",2 years ago,5
Vila do Conde,praia,Praia de Vila Chã,Francisco Noversa,Amazing place if you want to enjoy a very typical portugueses fisherman beach,a year ago,5
Vila do Conde,praia,Praia de Vila Chã,Richard Law,"wonderful mixture of coarse sand and rocks.  Fishing boats and striped sun sheters. a smart restaurant with mosaics, and a cosy cafe, with pirate.",7 years ago,5
Vila do Conde,praia,Praia da Senhora da Guia,John Mallery,Wonderful Portuguese seafood on the beach! Great lunch spot.,2 years ago,5
Vila do Conde,praia,Praia da Senhora da Guia,Julia Tsang,It’s honestly underrated - good service & good price (cocktail €8 is half of what we’re paying in London). The sea bass was so nicely grilled and served. Absolutely wonderful staffs. I initially came in just for a small drink by the sea but it turned out to be the highlight of our day at Vila do Conde!,2 years ago,5
Vila do Conde,praia,Praia da Senhora da Guia,Jenny licious,Beach is small.. backside of forte.. less windy.. lots of seaguls tho.. and smell a bit fishy..,a year ago,4
Vila do Conde,praia,Praia da Senhora da Guia,Henrique Magalhaes,Top!,8 years ago,5
Vila do Conde,praia,Praia da Senhora da Guia,Vladimír Blažek,Lovely beach next to a church and a mollo from where you can watch the ocean.,8 years ago,5
Vila do Conde,praia,Praia de Labruge,Jana Burau,Just beautiful and very calm! Passed it on the Camino.,a year ago,5
Vila do Conde,praia,Praia de Labruge,Scott Crawshaw,Beautiful seaside town. We visited it while on the Camino. It has a nice boardwalk,2 years ago,5
Vila do Conde,praia,Praia de Labruge,Edna Moreno,Beautiful beach and also very safe.,a year ago,5
Vila do Conde,praia,Praia de Labruge,JOSE SENRA,The water isn't very clean,a year ago,3
Vila do Conde,praia,Praia de Labruge,Julia B,Really nice,a year ago,5
Vila do Conde,praia,Praia do Turismo Norte,Danielly Muracchini Mello,A beautiful beach with big waves and everything looks blue. The water and the sky are so blue and it's so beautiful. Worth pay a visit and spend a whole day just watching the nature even in the winter,7 years ago,5
Vila do Conde,praia,Praia do Turismo Norte,Matthew Skinner,"Nice quiet beach. Not pure golden sand, but also not rocky - somewhere in between with fairly sandy/shelly/tiny rocks.",7 years ago,4
Vila do Conde,praia,Praia do Turismo Norte,Paulo,Nice beach with loads of parking places.,2 years ago,5
Vila do Conde,praia,Praia do Turismo Norte,Anabela Alves,Top beach to be with family.,6 years ago,5
Vila do Conde,praia,Praia do Turismo Norte,Susana Pereira,Top!,6 years ago,5
Vila do Conde,praia,Praia da Ladeira Norte,Sandra Santos,"This beach is located close to the fortress S. João and has parking space nearby (although it can be really hard to find a space during peak times in the summer).
It's is a sandy beach but not soft sand and the sea is cold (as normal for portuguese Atlantic waters) although good for a swimming.",2 years ago,3
Vila do Conde,praia,Praia da Ladeira Norte,Marcelina,"Beautiful vew, ideal place for chilling",6 years ago,4
Vila do Conde,praia,Praia da Ladeira Norte,Hugo Almeida,Great place to chill out and jump rope in the summer,5 years ago,5
Vila do Conde,praia,Praia da Ladeira Norte,Alexandra Barros,"Great beach, great accesses, lifeguards and beach supports.",5 years ago,4
Vila do Conde,praia,Praia da Ladeira Norte,Fernando Esteves,Stainless! 😀,a year ago,4
Vila do Conde,praia,A Prainha,Silva CONKAR,Top,7 months ago,5
Vila do Conde,praia,A Prainha,Bruno Vale,So great by the sea,3 years ago,4
Vila do Conde,praia,A Prainha,Paulo Pereira da silva,Excellent,a year ago,5
Vila do Conde,praia,A Prainha,Jose Abreu,Top,a year ago,4
Vila do Conde,praia,A Prainha,rui ferreira Ferreira,Top,2 years ago,5
Vila do Conde,praia,Praia de Mindelo,Ana Costa,"Good beach that meets strict environmental, safety and accessibility criteria, and has been awarded the Blue Flag. It is usually very windy.",2 years ago,4
Vila do Conde,praia,Praia de Mindelo,Pedro Joel Costa,"Good, calm and long beach. Lifeguard protected (safe for swimming), also guarded from higher north waves by the natural geological coastal rocks. Sand dunes enhance the natural coastal beauty and are a habitat for biodiversity.",2 years ago,4
Vila do Conde,praia,Praia de Mindelo,dawid debinski,"Nice beach, but the descent to the sea is rather rapid, after 10m you do not feel the bottom anymore, when the tide is high the water is deep, so you have to take good care of the children. Also no showers or toilets.",3 years ago,5
Vila do Conde,praia,Praia de Mindelo,Mike Stones,Lovely beach with nice walks,a year ago,5
Vila do Conde,praia,Praia de Mindelo,Edward Frank Pultar,"I appreciated all of the beaches of Portugal as I walked along the beaches on the Caminho Português / Camino Portugués hasta Santiago de Compostela, Galicia, España / Spain. Thanks to Portugal for maintaining their beaches decently.",a year ago,5
Vila do Conde,praia,Praia da Congreira,Jenny licious,"Small beach, cute - enormous parking spot / else nothing crazy.. laderca or mindelo better / bigger",a year ago,3
Vila do Conde,praia,Praia da Congreira,Štefan kom.,...a fantastic place to relax your body and soul,5 years ago,5
Vila do Conde,praia,Praia da Congreira,Emma O Hagan,Lovely place to pull up and watch sunset. Toilet facilities were spotless .,3 years ago,5
Vila do Conde,praia,Praia da Congreira,Colin Wright,"Very nice, with good music and views of the ocean.",5 years ago,5
Vila do Conde,praia,Praia da Congreira,Vicent Rubock,Very good,a year ago,5
Vila do Conde,praia,Praia de Mindelo (Sul),Francisca Guedes,It’s a very cool beach to chill because it’s very quiet and private,3 years ago,4
Vila do Conde,praia,Praia de Mindelo (Sul),Fabio Barbosa,Love it,4 years ago,5
Vila do Conde,praia,Praia de Mindelo (Sul),Edgar Maia,"Melhor praia da zona.
Excelente para a prática de bodyboard.
Algumas zonas dos passadiços de acesso devem ser renovadas.
Por norma é calma e sucessaga, tem algum estacionamento nas zonas envolventes.",a year ago,5
Vila do Conde,praia,Praia de Mindelo (Sul),Alberto Pereira,"Hoje a praia está deliciosa, vento onshore, temperatura agradável e mar super calmo com água sem estar gelada como é habitual nas praias nortenhas.",3 years ago,5
Vila do Conde,praia,Praia de Mindelo (Sul),Jessica Mendes,"Praia limpa, água rasa e com ondas tranquilas",a year ago,5
Vila do Conde,praia,Praia de Mindelo,Ana Costa,"Good beach that meets strict environmental, safety and accessibility criteria, and has been awarded the Blue Flag. It is usually very windy.",2 years ago,4
Vila do Conde,praia,Praia de Mindelo,Pedro Joel Costa,"Good, calm and long beach. Lifeguard protected (safe for swimming), also guarded from higher north waves by the natural geological coastal rocks. Sand dunes enhance the natural coastal beauty and are a habitat for biodiversity.",2 years ago,4
Vila do Conde,praia,Praia de Mindelo,dawid debinski,"Nice beach, but the descent to the sea is rather rapid, after 10m you do not feel the bottom anymore, when the tide is high the water is deep, so you have to take good care of the children. Also no showers or toilets.",3 years ago,5
Vila do Conde,praia,Praia de Mindelo,Mike Stones,Lovely beach with nice walks,a year ago,5
